"iol-baae3011dd6a615f3739baef8491d0e8","donetsk, ukraine - pro-russian separatists in eastern ukraine ignored a public call by russian president vladimir putin to postpone a referendum on independence, declaring they would go ahead on may 11 with a vote that could lead to war. denis pushilin, a leader of the self-declared separatist donetsk people's republic, said on thursday that the people's council had voted unanimously to hold the plebiscite as planned. civil war has already begun. the referendum can put a stop to it and start a political process, he told reporters. the announcement coincided with a sharp change of tone from moscow, which had signalled a pullback from confrontation on wednesday with putin's call for the vote to be delayed and a declaration that troops were withdrawing from ukraine's border. russian markets sank on the news, and in kiev, officials promised to press on with their anti-terrorist campaign to retake control over the eastern regions of donetsk and luhansk regardless of the rebels' decision on the vote. political analysts said putin may have expected the rebels to go ahead with the referendum, showing that they were not under his orders. by distancing himself from a process that will not be recognised by the west putin may also be hoping to avoid further sanctions as their effect begins to be felt in russia. russia's defence ministry said nato and the united states, which both said they had seen no sign of a russian withdrawal, were misleading the world about the armed confrontation between moscow and kiev. it said the pro-western ukrainian government had assembled 15 000 troops on its border with russia. ato has accused moscow of using special forces in the separatist takeover of mainly russian speaking eastern ukraine after annexing crimea from ukraine in march. russia admitted its troops had been active in crimea after initially denying any role there but says it is not involved in eastern ukraine. the ministry said it had asked the west to stop cynically misinforming the international community. the rebel decision to go ahead with the referendum appeared to have wrong-footed the west. the european union said shortly before the announcement that it was waiting to see whether putin's words would be followed by deeds and that the plebiscite would have no democratic legitimacy and could only further worsen the situation. at the same time, the russian ambassador to paris said putin, who had been shunned by western leaders since the crimean takeover, would join them in a ceremony to mark the 70th anniversary of the normandy landings in world war two. the referendum has become seen as a vital step by many in ukraine's industrial east, fired up over what the rebels, and moscow, call the fascist government in kiev. putin's call for its postponement was intended to open the way to negotiations on cooling down a crisis that has led to dozens of deaths in clashes between troops and separatists in eastern ukraine and rival groups in the southern port of odessa. putin said on thursday it was kiev's irresponsible politics that had caused the crisis. maria lipman, an expert at the carnegie centre think-tank in moscow, said putin would have known know that his request for the referendum to be postponed would be rebuffed. but this can be used to show that the people in ukraine's east are not russians, take no orders from russia, that russia exercises no control over them because they only do what they want to do, she said. he has also distanced russia from the referendum, which has a completely unclear status and will not be recognised by the west. artyom, a rebel at a roadblock in the rebel-held eastern town of slaviansk, said of the referendum decision: this is great news. we need to have our say. in a further shift towards a confrontational stance, putin oversaw test launches of military rockets during training exercises held across russia on thursday, the day before celebrations of the anniversary of its world war two victory. the west has accused russia of using previous military exercises to build up forces along the border with ukraine after the ousting of former moscow-backed president viktor yanukovich in february. - reuters."
"stockwatch-7f464df1ba79d180e4a929ab7556996b","tokyo (reuters) - asian shares were mostly down on friday as a tense situation in ukraine made investors cautious, though markets took a tame chinese inflation report in their stride despite the implications for weakening demand in the region's economic powerhouse. the euro remained on a shaky footing after tumbling overnight when european central bank president mario draghi said the central bank might act to stem slowing inflation and boost the euro zone economy. financial spreadbetters expected britain's ftse 100 .ftse to open as much as 0.2 percent lower, germany's dax .gdaxi 0.4 percent, and france's cac 40 .fchi 0.5 percent. when trading starts this morning european equities look set to reverse some of the gains made in the previous session, said william nicholls, a dealer at london capital group, in a note to clients, after draghi strengthened stocks but put a banana skin underneath the heels of the euro. an outlook upgrade by standard & poor's on portugal to stable from negative could help sentiment. the move was expected by some analysts and came after portugal on sunday declared it would exit its three-year 78-billion-euro bailout this month without a precautionary credit line. msci's broadest index of asia-pacific shares outside japan .miapj0000pus was down 0.1 percent, on track for a slight weekly loss, but off session lows after data showed china's inflation in april was broadly in line with expectations. chinese consumer prices rose 1.8 percent in april from a year earlier while producer prices fell 2.0 percent. while the figures were in line with forecasts, it was still the slowest rise for consumer prices in 18 months as producer deflation persisted, underscoring sluggish demand. in the short term, unless we see some new stimulus or economic policy, i don't think there will be much flexibility for strong market performance, said du changchun, an analyst at northeastern securities in shanghai. the shanghai composite index .ssec shed 0.3 percent, poised to fall 0.8 percent on the week. japan's nikkei stock average .n225 erased earlier losses and ended up 0.3 percent, though it still posted a weekly loss of 1.8 percent. dollar index edges up markets also kept a wary eye on the ukraine crisis. pro-moscow separatists in eastern ukraine ignored russian president vladimir putin's call to postpone a referendum on self-rule, declaring they would go ahead on sunday with a vote that some fear could lead to war. u.s. stocks mostly fell on thursday with the nasdaq composite .ixic ending lower for a third straight session, its longest losing streak since early april. but european shares .fteu3 climbed 1.1 percent after draghi raised the prospect of ecb action. the euro came off a 2-1/2-year high against the dollar on draghi's comments. it was last at $1.3839, marginally lower on the day, and well off thursday's high of $1.3992, its loftiest peak since november 2011. as draghi's dovish comments pushed the euro down 0.4 percent on thursday against its u.s. counterpart, u.s. federal reserve chair janet yellen did the dollar no favors. yellen said in testimony to a senate panel on thursday that the fed is in no rush to decide the appropriate size of its balance sheet, but if it ultimately shrinks it to a pre-crisis size, the process could take the better part of a decade. in contrast to mario draghi, janet yellen provided very little clarity on monetary policy this week, keeping the downtrend in yields intact, kathy lien, managing director of fx strategy at bk asset management, wrote in a note to clients. the 10-year u.s. treasury yield was at 2.608 percent, not far from its u.s. close of 2.602 percent on thursday. the u.s. dollar index .dxy, which tracks the greenback against a basket of six major currencies, added 0.1 percent to 79.449. against the yen, the dollar rose about 0.1 percent to 101.71 yen. in commodities trading, u.s. crude futures were up about 0.2 percent at $100.42 a barrel, on track to halt a two-week slide, while brent crude added about 0.1 percent to $108.13, as traders continued to watch the situation in ukraine. spot gold was slightly lower at $1,290.60 an ounce, down 0.7 percent for the week, its second straight weekly decline. right now, the ukraine situation is supportive of prices but data coming from the u.s. continues to be strong and that could keep investors away and weigh on prices, said ronald leung, chief dealer at lee cheong gold dealers in hong kong. (additional reporting by natalie thomas in hong kong and a. ananthalakshmi in singapore; editing by chris gallagher & shri navaratnam)"
"rt-613cc1f5fff416ec468d143220d7e546","putin has sent russia back to 1968 when czechoslovakia was invaded by the fascist communist russians! who also invaded poland, stalin the devil, the anti christ; read what he wanted to do to all christians, he was evil personified and putin is copying him as totalitarianism works really well in russia!  wesley s. and robert miller, you clearly are brainwashed anglo-atlantic morons...socialist russia bore the brunt of ww2 and singlehandedly saved the world from hitlerism...the same hitlerism you anglo-capitalists cultivated and financed up until the late 30s hoping to unleash it against the sole socialist state of the world! shut up!!!!!  history is very murky. no one wants to face the facts, and every country has things to hide. that should not stop people from honoring those who fought to end the horror. my respect for the russian soldiers who helped save my country from utter destruction.  the non aggression pact had a clause to divide europe up with the nazis. so in other words, russian and the nazis are the same. russian lost a bunch of people due to the battle against the nazis. ever since, russia's hatred toward nazis and their propaganda bullhorn comments use this as a tool to generate support. they keep calling ukraine a bunch of nazis but, just last year they were saying ukraine and russia were brothers .  they might have liberated it from the nazis but they replaced it with the fascist communist soviets empire suppressing freedom of religion, speech, economic, education! the nazi's were replaced by fascist communists! russia is searching for some nostalgia of these terrible times. it reminds me of that movie back to the future, you probably haven't seen it yet in russia under comrade putin the great!!!! wan___r!  [quote name='vlad' time='10.05.2014 07:24']vinko no, not just croats were nazis. also bosnians and west ukrainians. and lets not forget, not all the croats were nazis. tito was a croat that leaded the serbian partisans against the nazis vlad[/quot e] yes, croat with polish accent. and the yugoslav anthem was, in fact, exactly the same as polish, lol.  you might find this hard to believe but rt for some reason got the dates mixed up. russia was in the war long before 1941.  the soviet invasion of poland was a soviet military operation that started without a formal declaration of war on 17 september 1939. this was 16 days after germany started. and russians wonder why countries of europe hate them."
"CBSnews-503e82fadf6b4189bc977924558e2258","president obama and french president francois hollande stand during the playing of the star spangled banner, at normandy american cemetery at omaha beach, as they participate in the 70th anniversary of d-day in colleville sur mer, normandy, france, june 6, 2014. ap  colleville-sur-mer, france -- president obama arrived friday on the shores of normandy, where waves of u.s. forces came by air and sea to liberate nazi-occupied france 70 years ago.  here, we don't just commemorate victory, as proud of that victory as we are; we don't just honor sacrifice, as grateful as the world is; we come to remember why america and our allies gave so much for the survival of liberty at its moment of maximum peril, the president said. mr. obama, joined by french president francois hollande, spoke to about 10,000 war veterans, dignitaries and service members seated amid rows of marble tombstones at the u.s. cemetery above omaha beach. of the more than 4,400 allied troops killed in the d-day invasion, 2,499 were american servicemen. the president connected the sacrifices of those men with the men and women serving today. we have to honor those who carry forward that legacy today, recognizing that people cannot live in freedom unless free people are prepared to die for it, said mr. obama.  politics obama: russia must respect ukraine election results. president obama says russian president vladimir putin now has a serious negotiating partner in ukrainian president-elect petro poroshenko, and he...  his speech came on the final day of the president's european tour, which has focused largely on the u.s.'s role in helping to ensure a sovereign, peaceful ukraine can emerge from the recent crisis which saw russia annex the crimean peninsula and continues to manifest itself in bloodshed in eastern regions. he'll come face to face with russian president vladimir at a lunch today, though there is no plan for formal diplomatic talks. it will be their first in person encounter since russia annexed crimea in march. these men waged war so that we might know peace, said the president. they sacrificed so that we might be free. they fought in hopes of a day when we'd no longer need to, said the president."
"cnn-9bc9ae15078b351dce37bf5fc5f8ed26","lengthy applause rang out as the u.s. president said he was humbled by the presence of some of those veterans at the ceremony. here, we don't just commemorate victory, as proud of that victory as we are; we don't just honor sacrifice, as grateful as the world is; we come to remember why america and our allies gave so much for the survival of liberty at this moment of maximum peril, obama said. their story should remain seared into the memory of a future world, he said, describing omaha as democracy's beachhead. he said, it was here, on these shores, that the tide was turned in that common struggle for freedom. what more powerful manifestation of america's commitment to human freedom than the sight of wave after wave of young men boarding those boats to liberate people they'd never met? in his words, hollande recalled how the calm beach below had become an awful battlefield on this day 70 years ago, the sea turning red with blood, and paid tribute to the courage of all those there. he also thanked the united states and other allied forces for their efforts to liberate nazi-occupied france. the moving ceremony concluded with a 21-gun salute and the playing of taps, as well as an overflight by military jets. obama and hollande then moved among the veterans and military officials, shaking hands and thanking them for their service. the cemetery, which sits on a cliff overlooking omaha beach and the english channel, contains the graves of 9,387 u.s. servicemen, most of whom lost their lives in the d-day landings. omaha was the deadliest of the landing sites because german forces were able to fire from fortified positions on the cliffs above as the first waves of soldiers reached the shore. sword beach. an international ceremony will be held later on sword beach in ouistreham, normandy. uk prime minister david cameron, german chancellor angela merkel and russian president vladimir putin are among those taking part in the d-day events -- as are hundreds of world war ii veterans. britain's queen elizabeth ii is also present -- the only living head of state who served in world war ii, working as a mechanic and military truck driver in the women's auxiliary territorial service. the d-day landings, in which mainly british, u.s. and canadian troops invaded occupied france, were a turning point in world war ii. more than 156,000 troops crossed the english channel during the d-day invasion in on june 6, 1944. nearly 10,000 allied troops were killed or wounded. nicholas soames, grandson of britain's wartime leader winston churchill, told cnn it was very touching that so many people had come to take part in what will likely be the last commemoration of the d-day landings on this scale, since those who survived are now in their 80s and 90s."
"Hindu-b8a21c0106d7c7976a2bcac904c751d5","u.s. president barack obama and his russian counterpart vladimir putin spoke on friday on the sidelines of a lunch for world leaders attending d-day commemoration ceremonies, marking their first face-to-face conversation since the crisis in ukraine erupted. the white house said the conversation was informal and lasted 10-15 minutes inside a chateau where the leaders ate lunch. as leaders posed outside the building for a group photo before the lunch, mr. obama and mr. putin appeared to be avoiding each other deliberately. but once inside, they made time for their first such exchange since mr. putin annexed ukraine’s crimean peninsula. as the crisis as developed, mr. obama and mr. putin have spoken by phone, but haven’t met in person. mr. obama told reporters on thursday that if and mr. putin ended up speaking, he would tell the russian leader that he has a new path to engage with ukraine through president-elect petro poroshenko."
"Hindu-f924ddb171832bc6071146a6b838f5fa","ap german chancellor angela merkel, left, russian president vladimir putin, right, and ukrainian president-elect petro poroshenko, talk as they take part in the 70th anniversary of d-day in benouville in normandy.  ukraine’s president-elect and russian president vladimir putin met on friday on the sidelines of d-day commemorations in a 15-minute conversation, which touched on key issues, a french official said. mr. putin and petro poroshenko discussed how russia could recognise the ukrainian elections, and a possible ceasefire, an official at president francois hollande’s office told the associated press. outside the building where world leaders met for lunch, reporters saw an animated conversation lasting about one minute, which also included german chancellor angela merkel. mr. poroshenko has promised a comprehensive plan to put an end to the hostilities in the east as soon as he assumes office."
"guardian-b972c543ab4e3daafd55362e7688f2a5","tony abbott has defended the role of the five eyes intelligence-sharing alliance while on tour in north america, saying it should never apologise for “doing what’s necessary”, and confirmed he is hoping to meet rupert murdoch in new york.  the australian leader has arrived in canada to meet the country’s prime minister, stephen harper, a fellow conservative. canada is part of the five eyes alliance along with australia, england, new zealand and the us. abbott declared the us the “heavy lifter” of the group. “obviously we have to be intelligent about our intelligence. i mean that goes without saying, but the important thing is not to be deterred from doing what is necessary to protect our citizens, our interests and our values, and what is sometimes forgotten about the work of the five eyes is that it’s not just for the benefit of those five countries but it is ultimately for the benefit of the wider world,” abbott told reporters in ottawa when asked if five eyes should assess its spying practices. he added: “sure, our intelligence gathering has got to be done in a way that is decent and fair and which doesn’t betray the fundamental values that we are doing our best to uphold, but we should never, ever apologise for doing what’s necessary to protect ourselves and to help our friends, and that’s exactly what the five eyes arrangements are designed to do.” abbott has come under fire for not committing to meetings with the head of the international monetary fund (imf), christine lagarde, and the world bank president, jim yong kim, when he moves on to america, but has confirmed he is hoping to meet with murdoch while in new york subject to their schedules.  “as i said, the program is not entirely finalised but i hope i do, because he is a very distinguished australian and the last time i was in new york certainly i did meet with him,” abbott said. asked if murdoch was pencilled in, abbott replied he was not going into “precise” details. he called reports about him cancelling meetings with finance chiefs “greatly exaggerated” and he was yet to finalise a schedule. abbott did not rule out barring russia’s president, vladimir putin, from the g20, to be hosted in brisbane in november, and supported comments made by harper calling putin an “extreme nationalist” and an “imperialist” who was threatening global security.  “canada probably has more involvement in the affairs of europe than australia often does, but nevertheless let's not minimise the affront to international stability and the affront to the ordinary norms of behaviour between nations which russia has been responsible for. i mean it's bitten off the crimea, it's obviously interfering in ukraine and this should stop. this should stop. no country has a right to bully another country just because it can,” he said. asked if putin could find comfort in his attendance at the g20, abbott did not rule out excluding putin from the meeting. “let's wait and see what happens in the next few months. i had the opportunity to talk to president poroshenko of ukraine as part of the d-day commemoration and there were some discussions that day between president poroshenko and mr putin. let's hope that this can be the beginning of better behaviour,” he said. “let's hope this can be the beginning of a return to normalcy in the relationship between ukraine and russia.” abbott discussed the syrian conflict when visiting indonesian president susilo bambang yudhoyono and french president françois hollande on the first leg of his trip and said it was a concern to people around the world. he said there was an ongoing islamic terror threat and syria could escalate the threat by militarising radicals. “i don’t say that there is any simple solution to this problem, but the vigilance that’s been maintained since 2001 needs to be increased in these circumstances and it is certainly no time to be reducing the emphasis on good intelligence, which has been a very important part of australia’s response to the terror threat ever since then,” he said. abbott also declared there was no sign that emissions trading schemes were being increasingly adopted around the world, saying that they were actually being discarded. harper campaigned in the 2006 canadian election against an emissions trading scheme, so abbott is in friendly company. “i do want to stress that the argument is not about climate change, the argument is about the best means to respond to climate change and i believe that carbon taxes and emissions trading schemes are the wrong way to go,” he said. “the right way to go is to take sensible steps to improve energy efficiency, to cultivate better soils, to plant more trees, to take the kind of direct action measures which we certainly intend to take in australia and which increasingly are being taken right around the world, including here in north america.”"
"techcrunch-d4454359383164f467721ea0fe823b99","max levchin is one of the founders of paypal, a company that made it easier for consumers to transfer funds to one another and provided an easy-to-install payment processor for businesses. now he’s seeking to once again reinvent consumer finance as ceo of his new company affirm was founded out of levchin’s  , and over the past two years has been focused on reimagining how consumers apply for, receive, and pay back micro-loans instead of going into credit card debt. it’s also quietly raised $45 million in debt and equity financing from investors that include khosla ventures, lightspeed venture partners, and nyca partners, while building up a team of 32 employees to engineer and deploy its technology. that includes re-assembling many of the members of the old paypal risk team, including nathan gettings, who is levchin’s co-founder and chief risk officer at affirm. along with them on the founding team is former ngmoco chief data officer jeffrey kaditz, who serves as affirm’s cto. re-inventing financing with split pay. with its first product, split pay , affirm hopes to provide a new way for consumers to finance their purchase at the point of sale. rather than using a credit card and being charged interest each month they have an outstanding balance, split pay provides an easy way for consumers to apply for and receive a short-term loan to finance the transaction. “we spent the last two years trying to hone in on what the prototypical consumer would be,” levchin said. affirm hopes to target millennials, who he believes are mistrustful of the current financial products out there. and they have good reason to be: levchin notes that the standard credit card apr calculation is not designed to be consumer friendly. with split pay, affirm wants to give that group a way to purchase items that may not have that might be more than their monthly cash flow, but to do so in an affordable and transparent way. as a result, its financing is structured more like a mortgage or car loan, and provides consumers with a full report on the overall cost of the product and interest, plus how much they’ll pay each month. lending backed by big data. by itself, split pay might not be so revolutionary. but on the back end, affirm has built a new method of evaluating creditworthiness and lending risk that goes well beyond your typical fico score and could lead to many more financing approvals while also lowering the amount of money consumers pay in interest when financing purchases. when signing up for split pay, consumers enter a small amount of personal information, including name and phone number, and affirm is able to evaluate a person’s credit history in real time. in a matter of seconds, the system can approve a consumer for financing and show the structure of their offer. affirm has integrated with a number of large databases of consumer finance information, and over time will be increasingly using its own data to confirm the creditworthiness of its users. but “the most important set of data is our operating data,” levchin says. (as a side note, levchin hates the term “secret sauce”… “i don’t like putting the veneer of magic over technology,” he says.) by understanding the loans that affirm approved and had paid off, the company can build on and improve a new model for consumer finance. that stands in contrast to the current credit card debt model, where financial institutions benefit the longer that consumers take to pay off a bill, and from each late payment. that will enable it to help consumers save money on their purchases as opposed to putting them on a credit card, and could also have benefits for repeat users. if you successfully pay off a split pay financing, for instance, you’ll be more likely to be approved for a larger amount or on more favorable terms a second time. “the goal is not to create revenue from people going into debt,” levchin said. a new way for merchants to get paid. affirm makes money both as a payment processor — taking a small portion of each sale — as well as from interest it collects from consumers. the company is also taking on all risk from loans that default, which means that merchants who sign up will get paid whether or not a consumer successfully paid back the loan. for a growing group of merchants, adding a new, risk-free way for consumers to finance purchases has a strong appeal. as a result, affirm has managed to sign up more than 100 e-commerce companies to test out the product. to support those early adopters, affirm is working closely with its initial partners to ensure things run smoothly. but there will come a time when the company hopes to provide a self-serve widget — kind of like paypal’s buy now button — that will allow merchants to deploy affirm as a payment option on their own. because it has a dual revenue model, and because the team believes it can do a better job of determining the risk of lending to consumers, affirm can likely produce better margins than typical loan processors. ultimately, that means it can pass on savings to consumers in the form of lower interest rates than competing financing options. ceo again. levchin said it wasn’t his intent to take over as ceo of affirm, but he missed running a company. in the four years since google acquired levchin’s social gaming company slide, he’s been mostly focused on building up his so-called “mad scientist lab / investment vehicle” hvf. but the opportunity at affirm was too big for him to be sitting on the sidelines. “i originally planned to be chairman, not ceo,” levchin told me. “but i realized would rather be an active member of the team than watch someone else run it.” as a lending company, levchin says several things matter as it scales up — you have to increase your book of loans, make sure lenders aren’t too highly concentrated, and get high approval and repayment rates, all while increasing the number of merchants that use the product. but those are all challenges levchin seems not only prepared for, but excited about.  overview affirm uses data to solve hard problems in finance. affirm builds financial products that deliver innovative online buying experiences to consumers and merchants. founders  overview hvf is an umbrella project for max levchin's data-focused undertakings. its core thesis is that thanks to low-cost sensors of every imaginable type, near-ubiquitous wireless broadband, advances in distributed computing and storage, data is becoming our most plentiful, and most under-exploited commodity. the insights mined from it will unlock enormous productivity gains, create efficiencies where none; website"
"rediff-e8d0b04398c7dd57bef85a42262a9438","08:45 at least 40 indian workers are stranded in the iraqi city of mosul, which is captured by isis militants. there are reports of a possible abduction of these indian nationals. the workers were kidnapped when they were being evacuated from the area ravaged by the war between the shia-dominated government in baghdad and sunni jihadis, reports the times of india. however, the ministry of external affairs has said that though they have been unable to establist contact with them, there is no input to suggest its an abduction. the embassy is in touch with indians spread across iraq, the mea said.   03:53 president vladimir putin and his ukrainian counterpart petro poroshenko discussed a possible ceasefire, the kremlin has said, after a second member of a russian television crew was confirmed to have died in the east of the ex-soviet state.   obama will meet with mcconnell, senate majority leader harry reid (democrat-nevada), speaker of the house john boehner (republican-ohio), and house minority leader nancy pelosi (democrat-california). the party leaders will then report back to their members about the administration's plan for iraq.   02:47 un human rights chief navi pillay today urged india to ensure that perpetrators of caste-based sexual attacks do not escape justice. women from stigmatised castes suffer the double assault of caste-based and gender-based discrimination, pillay said on the sidelines of a session of the un human rights council.   and all too often abuses of their rights are committed with complete impunity, she said. such impunity must end, said pillay, a south african with indian roots.  01:54 around 40 indians working on projects near the iraqi city of mosul were kidnapped by suspected isis militants when they were being evacuated from the area ravaged by the war between the shia-dominated government in baghdad and sunni jihadis.   01:52 president uhuru kenyatta today told surprised kenyans that the grisly murders of 60 people in recent days ' some while watching the world cup ' were not carried out by the terror group al shabab, but by local networks organized by his political opponents.   those incidents, in an area hit recently by al shabab, bore the hallmarks of the somalia-based, self-described islamist group, with masked attackers shouting alahu akbar' and executing civilians who failed to recite koranic verses.  01:47 rajat gupta, a one-time poster boy of indians in america and former goldman sachs director, today began his two-year prison sentence after fighting a protracted legal battle to clear his name in one of the biggest insider trading schemes in us history."
"itartass_en-de555fa0c0b569a2dcf48c884de1922a","vienna, june 23. /itar-tass/. russian and austrian companies have signed over 20 agreements on cooperation on the eve of russian president vladimir putin’s visit scheduled for june 24. “bilateral cooperation with austria plays an important role in russia’s foreign policy priorities. economic cooperation provides the foundation for bilateral contacts,” russian ambassador to austria sergei nechayev said on monday. vice-president of russia’s state corporation rostechnologii, vladimir artyakov, said over 1,000 russian companies had maintained contacts with austrian partners.  “over 200 projects at the amount of about €1.5 billion are currently being finalized,” artyakov said. “i’m sure that in such hard times it is necessary to build bridges and not destroy them,” austrian deputy minister of transport, innovation and technology andreas reihard said. rzd stroy, russian railways’ subsidiary, and rhomberg sersa rail agreed to implement projects for building the railway infrastructure, particularly tunnels. the companies are planning to implement projects in russia and austria, and in third countries. sberbank europe and the international innovation transfer institute concluded an agreement to support russian-austrian innovation projects. austria’s frequentis, specialized in technology for air navigation and telecommunications, signed an agreement with the united engineering corporation for producing high-tech voice and data transmission equipment and a document with the bauman moscow state technical university for creating an engineering and education centre in the kaluga region on the base of an aviation cluster. russia’s federal state enterprise “rosmorport” and the vienna commercial port agreed to cooperate in cargo shipping between the eu countries and russian southern ports. the vienna hub will be used for cargoes handling and further transportation."
"npr-c1326faab410ee38a08fbca10c1f0e3a","russian president vladimir putin has asked his parliament to revoke his authorization to use force in ukraine. , the kremlin said the move was intended to to help normalize the situation and achieve reconciliation in the east of ukraine and in connection with the tri-partite negotiations on the issue that have begun recently. putin's request comes a day after a shaky ceasefire took effect in the east. the request, the paper adds, seems to signal that russia was trying to calm the situation as peace talks start between the ukrainian government and pro-russian separatists who have seized government buildings and cities in the country's east. this whole conflict started after violent protests ended in the ouster of pro-russian president viktor yanukovych. putin asked for parliament's permission to use force in ukraine in march and then seized upon the instability by annexing crimea. since then, the government in kiev, and some of its international partners — including the u.s. — have worried that russia is poised for further incursion into ukrainian territory. in fact, it was just a day ago that european foreign ministers were threatening russia with further sanctions if it did not deescalate the situation in ukraine. npr's corey flintoff tells our newscast unit that now that the ceasefire is in effect, russia seems to be distancing itself from pro-russian separatists in ukraine. parliament is controlled by putin loyalists, and a senior lawmaker says the authority will be revoked tomorrow, corey reports. russian stocks and the ruble both rose on the prospects that russia might avoid economic sanctions."
"MoscowTimes-285db7581a3875687b019853b4c7cf35","russian shares soared to a five-month high and the ruble strengthened to levels unseen since january after president vladimir putin on tuesday asked the upper house of parliament to revoke russia's right to send troops into ukraine, where hundreds of lives have been lost to violence between the ukrainian army and pro-russian separatists in recent weeks. news that separatists had agreed on monday to observe a cease-fire with kiev sent stocks upwards from the beginning of trading, but they surged after putin's spokesman, dmitry peskov, broke the news on tuesday afternoon: the dollar-denominated rts index rose more than 1 percent within minutes. by the market's close, the rts was up 3 percent at 1,411 points breaking the 1,400 mark for the first time since january. the ruble-denominated micex performed only slightly worse, finishing up 1.7 percent at 1,512 points, its highest since the ouster of ukrainian president victor yanukovych by street protesters in february launched the worst crisis in relations between russia and the west since the cold war. the ruble also broke five-month records on tuesday, strengthening to below 34 rubles to the dollar and 46 to the euro for the first time since mid-january, thanks to the cooling of ukrainian tensions, high oil prices and an expected influx of taxes into the russian budget. at 7 p.m. in moscow the ruble was 1.3 percent stronger against the dollar at 33.7 and 1.3 percent firmer against the euro at 45.8, putting it at 39.14 against the dollar-euro basket. high oil prices, which have spiked to $114 as the islamist militant group isis seizes swaths of oil-rich iraq, have bolstered the ruble, as well as hefty payments to the government as vat and mineral extraction taxes fall due, business daily vedomosti reported tuesday, citing analysts at vtb capital. but the biggest boost were the steps towards resolution of the ukrainian conflict, which has put the ruble and russian stocks through the mill since march. after president vladimir putin received parliamentary approval to use military force in ukraine on march 1, the capitalization of russian stocks fell by more than $50 billion in one day. both indexes are now back to their pre-crisis levels. in recent days, the u.s. and eu have increased their rhetoric of a possible third round of sanctions targeted at russian industries, a measure the eu's heads of government are expected to discuss at a meeting friday in brussels. putin's apparent renunciation of military force, and the willingness of ukraine's pro-russian eastern separatists to observe the ceasefire declared by ukrainian president petro poroshenko, may mollify the west and prevent an escalation of the sanctions."
"irishsun-aaa723f4676051a05f6d662e35c4008f","putin calls for ukraine cease-fire extension.  tuesday 24th june, 2014. russian president vladimir putin asked parliament tuesday to cancel a resolution sanctioning the use of military force in ukraine, a move his ukrainian counterpart heralded as a practical step toward bringing peace to a region roiled by a separatist insurgency."
"wbur-d745e46fb378e84f0d2e26308b5a68b3","washington the supreme court ruled wednesday that a startup internet company has to pay broadcasters when it takes television programs from the airwaves and allows subscribers to watch them on smartphones and other portable devices. the justices said by a 6-3 vote that aereo inc. is violating the broadcasters’ copyrights by taking the signals for free. the ruling preserves the ability of the television networks to collect huge fees from cable and satellite systems that transmit their programming. aereo is available in new york, boston, houston and atlanta among 11 metropolitan areas and uses thousands of dime-size antennas to capture television signals and transmit them to subscribers who pay as little as $8 a month for the service. company executives have said their business model would not survive a loss at the supreme court. some justices worried during arguments in april that a ruling for the broadcasters could also harm the burgeoning world of cloud computing, which gives users access to a vast online computer network that stores and processes information. but justice stephen breyer in his majority opinion that the court did not intend to call cloud computing into question. but breyer also said aereo should be treated no different from a cable system. “aereo’s system is, for all practical purposes, identical to a cable system,” he said. justices antonin scalia, samuel alito and clarence thomas dissented. scalia said he shares the majority’s feeling that what aereo is doing “ought not to be allowed.” but he said the court has distorted federal copyright law to forbid it. congress should decide whether the law “needs an upgrade,” scalia said. broadcasters including abc, cbs, fox, nbc and pbs sued aereo for copyright infringement, saying aereo should pay for redistributing the programming in the same way cable and satellite systems must or risk high-profile blackouts of channels that anger their subscribers. in each market, aereo has a data center with thousands of dime-size antennas. when a subscriber wants to watch a show live or record it, the company temporarily assigns the customer an antenna and transmits the program over the internet to the subscriber’s laptop, tablet, smartphone or even a big-screen tv with a roku or apple tv streaming device. the antenna is only used by one subscriber at a time, and aereo says that’s much like the situation at home, where a viewer uses a personal antenna to watch over-the-air broadcasts for free. the broadcasters and professional sports leagues also feared that nothing in the case would limit aereo to local service. major league baseball and the national football league have lucrative contracts with the television networks and closely guard the airing of their games. aereo’s model would pose a threat if, say, a consumer in new york could watch nfl games from anywhere through his aereo subscription. the federal appeals court in new york ruled that aereo did not violate the copyrights of broadcasters with its service, but a similar service has been blocked by judges in los angeles and washington, d.c. the 2nd u.s. circuit court of appeals said its ruling stemmed from a 2008 decision in which it held that cablevision systems corp. could offer a remote digital video recording service without paying additional licensing fees to broadcasters because each playback transmission was made to a single subscriber using a single unique copy produced by that subscriber. the supreme court declined to hear the appeal from movie studios, tv networks and cable tv channels. in the aereo case, a dissenting judge said his court’s decision would eviscerate copyright law. judge denny chin called aereo’s setup a sham and said the individual antennas are a “rube goldberg-like contrivance” – an overly complicated device that accomplishes a simple task in a confusing way – that exists for the sole purpose of evading copyright law. smaller cable companies, independent broadcasters and consumer groups backed aereo, warning the court not to try to predict the future of television. indeed, scalia himself noted that the high court came within a vote of declaring videocassette recorders “contraband” when it ruled for sony corp. in a case over recordings of television programs 30 years ago."
"israelnationalnews-72ba61d778621694a2bcea406788b227","western leaders warned russia on wednesday that new sanctions would be placed on moscow should efforts not increase to defuse the conflict in eastern ukraine, where a ceasefire between pro-russian separatists and government forces seems to be imploding. western governments told russian president vladimir putin that they would judge russia by the progress that was made in an effort to end the revolution in eastern ukraine."
